Universal Asset Identifier,Asset Name,Knowledge System,Asset Type,Status,Owner,Parent Assets,Last Review,Notes,Repository Path,Supporting Files,Version,Completion Percentage,Child Assets,Relationship List,Evidence Links,Report Links,Marketplace Links,Next Review,Change History,Build Provenance,Source Builds,Registration Basis,File SHA256,Last Updated,Asset Title
CERT-PKS-000114,CERT-PKS-000008 — Thymosin Beta-4 / TB-500 Identity Family,PKS,Knowledge Asset, IDENTITY AND ANALYTICAL EVIDENCE STRUCTURED — FULL-LENGTH HUMAN CLINICAL CLOSURE PARTIAL — TB-500 HUMAN EVIDENCE INSUFFICIENT — NOT PLATINUM CERTIFIED,Certiaura,,,,02_Peptides/Batch_B/CERT-PKS-000008_Thymosin_Beta_4_TB_500_Identity_Family_Flagship.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,ec63d8cb473cf3dd1d5eea8e8cf23ff35aa0dce84d33aebdcfbca3aeb7fdb48d,2026-07-19T18:56:54.150597+00:00,
CERT-PKS-000115,CERT-PKS-000009 MELANOTAN II CLAIM CONTROL MATRIX — BUILD 0019,PKS,Knowledge Asset,ACTIVE,Certiaura,,,,02_Peptides/Batch_B/CERT-PKS-000009_Melanotan_II_Claim_Control_Matrix.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,da2d3016554ae1b59c6c9497dc50e9c16c5ba3340d65d91d9d5daf603cfa9c48,2026-07-19T18:56:54.150597+00:00,
CERT-PKS-000116,MELANOTAN II COMMERCIAL USE BOUNDARY,PKS,Knowledge Asset,ACTIVE,Certiaura,,,,02_Peptides/Batch_B/CERT-PKS-000009_Melanotan_II_Commercial_Use_Boundary.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,0ee76559b252c9f72ca249708af2454a26821e404354821178ef1ad62ee25d93,2026-07-19T18:56:54.150597+00:00,
CERT-PKS-000009,CERT PKS 000009 MELANOTAN II FLAGSHIP,PKS,Knowledge Asset,EARLY HUMAN PHARMACOLOGY IDENTIFIED — SAFETY WARNING PRIORITY — UNAPPROVED — NOT PLATINUM CERTIFIED,Certiaura,,,,02_Peptides/Batch_B/CERT-PKS-000009_Melanotan_II_Flagship.json,,0.2.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,d8aff5f72236e871ce1d8112ec5c0ec1e18cd70e0ef8ac2316cdac35846043e9,2026-07-19T18:56:54.150597+00:00,
CERT-PKS-000117,CERT-PKS-000009 — Melanotan II,PKS,Knowledge Asset, EARLY HUMAN PHARMACOLOGY IDENTIFIED — SAFETY WARNING PRIORITY — UNAPPROVED — NOT PLATINUM CERTIFIED,Certiaura,,,,02_Peptides/Batch_B/CERT-PKS-000009_Melanotan_II_Flagship.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,94aed7bd1d6c79c9b7d4152f1c01b15ea3cff439269d8458cc6403a2b1e74ad6,2026-07-19T18:56:54.150597+00:00,
CERT-PKS-000118,CERT-PKS-000010 EPITALON CLAIM CONTROL MATRIX — BUILD 0019,PKS,Knowledge Asset,ACTIVE,Certiaura,,,,02_Peptides/Batch_B/CERT-PKS-000010_Epitalon_Claim_Control_Matrix.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,16e06303c767c9238bd3053b1fdbfe553fe008b427fb1b3eceaad1a7bff06dde,2026-07-19T18:56:54.150597+00:00,
CERT-PKS-000119,EPITALON COMMERCIAL USE BOUNDARY,PKS,Knowledge Asset,ACTIVE,Certiaura,,,,02_Peptides/Batch_B/CERT-PKS-000010_Epitalon_Commercial_Use_Boundary.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,d14b7e441e4132aba8f7b984caa318005e5713580932c2b28f09b973d346d958,2026-07-19T18:56:54.150597+00:00,
CERT-PKS-000010,CERT PKS 000010 EPITALON FLAGSHIP,PKS,Knowledge Asset,IN-VITRO AND ANIMAL EVIDENCE STRUCTURED — HUMAN LONGEVITY EVIDENCE UNRESOLVED — NOT PLATINUM CERTIFIED,Certiaura,,,,02_Peptides/Batch_B/CERT-PKS-000010_Epitalon_Flagship.json,,0.2.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,e01d452975153e96c3e485fffa0661fcdc2aba051f852dfe6cfe87eced972541,2026-07-19T18:56:54.150597+00:00,
CERT-PKS-000120,CERT-PKS-000010 — Epitalon,PKS,Knowledge Asset, IN-VITRO AND ANIMAL EVIDENCE STRUCTURED — HUMAN LONGEVITY EVIDENCE UNRESOLVED — NOT PLATINUM CERTIFIED,Certiaura,,,,02_Peptides/Batch_B/CERT-PKS-000010_Epitalon_Flagship.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,8734034815d83bdda0e5ddd3dc062c05a9d3c35f30137dfdbebf7d97e942809b,2026-07-19T18:56:54.150597+00:00,
CERT-PKS-000121,SEMAGLUTIDE CLAIM CONTROL MATRIX,PKS,Knowledge Asset,ACTIVE,Certiaura,,,,02_Peptides/C2/CERT-PKS-000011_Claims.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,dd1ca507b0a3e0994168c0de0305d81ce3a01be961f7b4e7f133ce534d5f548b,2026-07-19T18:56:54.150597+00:00,
CERT-PKS-000122,SEMAGLUTIDE COMMERCIAL USE BOUNDARY,PKS,Knowledge Asset,ACTIVE,Certiaura,,,,02_Peptides/C2/CERT-PKS-000011_Commercial.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,9f502912f30585ee577e2f33e5d3ddc76a41c4f1ce7820c34c52be8c749e9d47,2026-07-19T18:56:54.150597+00:00,
CERT-PKS-000011,CERT PKS 000011 FLAGSHIP,PKS,Knowledge Asset,TIER 1 PRIMARY-SOURCE BATCH A COMPLETE WITHIN DEFINED SCOPE / SUPPLIER PRODUCT PASSPORT OPEN / NOT PLATINUM CERTIFIED,Aidan Coleman,,,,02_Peptides/C2/CERT-PKS-000011_Flagship.json,02_Peptides/Catalogue_C2/CERT-PKS-000011_Semaglutide_Flagship.json,0.3.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS_CONSOLIDATED_SHARED_UAI,0f90d50e88e0d0733bb8d122dad27d98ea5013f54b05e0cd7798c084df7b99b2,2026-07-19T18:56:54.150597+00:00,
CERT-PKS-000123,CERT-PKS-000011 — Semaglutide,PKS,Knowledge Asset, SOURCE FOUNDATION COMPLETE WITHIN DEFINED SCOPE / SUPPLIER PASSPORT OPEN,Certiaura,,,,02_Peptides/C2/CERT-PKS-000011_Flagship.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,98135b8559a95920a3c342d97d787fa7ad547676a8a0996b2235c26444c6e09a,2026-07-19T18:56:54.150597+00:00,
CERT-PKS-000124,TIRZEPATIDE CLAIM CONTROL MATRIX,PKS,Knowledge Asset,ACTIVE,Certiaura,,,,02_Peptides/C2/CERT-PKS-000012_Claims.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,0359ae93f3acfeaf61a9f46d7cb71725c4f4c5c7cc4eec8dc38652e3fdecd2a8,2026-07-19T18:56:54.150597+00:00,
CERT-PKS-000125,TIRZEPATIDE COMMERCIAL USE BOUNDARY,PKS,Knowledge Asset,ACTIVE,Certiaura,,,,02_Peptides/C2/CERT-PKS-000012_Commercial.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,ad94f27256ffb17297f57c01b371688943e6fac73637b3db69dd5f56499e02f7,2026-07-19T18:56:54.150597+00:00,
CERT-PKS-000012,CERT PKS 000012 FLAGSHIP,PKS,Knowledge Asset,TIER 1 PRIMARY-SOURCE BATCH A COMPLETE WITHIN DEFINED SCOPE / SUPPLIER PRODUCT PASSPORT OPEN / NOT PLATINUM CERTIFIED,Aidan Coleman,,,,02_Peptides/C2/CERT-PKS-000012_Flagship.json,02_Peptides/Catalogue_C2/CERT-PKS-000012_Tirzepatide_Flagship.json,0.3.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS_CONSOLIDATED_SHARED_UAI,c167532b3be41efc97bbdafae3d16fa66dc84cd9b914c2855a2ff46f93586888,2026-07-19T18:56:54.150597+00:00,
CERT-PKS-000126,CERT-PKS-000012 — Tirzepatide,PKS,Knowledge Asset, SOURCE FOUNDATION COMPLETE WITHIN DEFINED SCOPE / SUPPLIER PASSPORT OPEN,Certiaura,,,,02_Peptides/C2/CERT-PKS-000012_Flagship.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,c109b18d1421a6428fca82ee0a12bdf2f8ea326877f12747f2d5a635dd8b112e,2026-07-19T18:56:54.150597+00:00,
CERT-PKS-000013,CERT PKS 000013 FLAGSHIP,PKS,Knowledge Asset,TIER 1 PRIMARY-SOURCE BATCH B COMPLETE WITHIN DEFINED SCOPE / SUPPLIER PRODUCT PASSPORT OPEN / NOT PLATINUM CERTIFIED,Aidan Coleman,,,,02_Peptides/C2/CERT-PKS-000013_Flagship.json,02_Peptides/Catalogue_C2/CERT-PKS-000013_Cagrilintide_Flagship.json,0.3.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS_CONSOLIDATED_SHARED_UAI,c7d2d0ff0b079dda2cd74c492f1d9c306c0be9c23c9b9c4b408fae7f5d191119,2026-07-19T18:56:54.150597+00:00,
CERT-PKS-000127,CERT-PKS-000013 — Cagrilintide,PKS,Knowledge Asset, SOURCE FOUNDATION COMPLETE WITHIN DEFINED SCOPE / SUPPLIER PASSPORT OPEN,Certiaura,,,,02_Peptides/C2/CERT-PKS-000013_Flagship.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,9e56fedac95c32b28d7644dcd93ada874f7471f17a87a389df5a4abfa91246a9,2026-07-19T18:56:54.150597+00:00,
CERT-PKS-000128,CAGRILINTIDE CLAIM CONTROL MATRIX,PKS,Knowledge Asset,ACTIVE,Certiaura,,,,02_Peptides/C2/CERT-PKS-000013_Flagship_Claims.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,4951966731401e695ffb4eb3676145fda09676e1b76c3f4e6c1a41be0155b133,2026-07-19T18:56:54.150597+00:00,
CERT-PKS-000129,CAGRILINTIDE COMMERCIAL USE BOUNDARY,PKS,Knowledge Asset,ACTIVE,Certiaura,,,,02_Peptides/C2/CERT-PKS-000013_Flagship_Commercial.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,534b609e5a0d648e4f18e198315940b50781c51cd901a7df175539b98b2c0dc1,2026-07-19T18:56:54.150597+00:00,
CERT-PKS-000014,CERT PKS 000014 FLAGSHIP,PKS,Knowledge Asset,TIER 1 PRIMARY-SOURCE BATCH B COMPLETE WITHIN DEFINED SCOPE / SUPPLIER PRODUCT PASSPORT OPEN / NOT PLATINUM CERTIFIED,Aidan Coleman,,,,02_Peptides/C2/CERT-PKS-000014_Flagship.json,02_Peptides/Catalogue_C2/CERT-PKS-000014_Mazdutide_Flagship.json,0.3.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS_CONSOLIDATED_SHARED_UAI,fd3e196d84a8f1f1d8b554769a915827193bce65642e1664ce5371985357f6e1,2026-07-19T18:56:54.150597+00:00,
CERT-PKS-000130,CERT-PKS-000014 — Mazdutide,PKS,Knowledge Asset, SOURCE FOUNDATION COMPLETE WITHIN DEFINED SCOPE / SUPPLIER PASSPORT OPEN,Certiaura,,,,02_Peptides/C2/CERT-PKS-000014_Flagship.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,de9c09c6abb843c2e48dc78705a160ce24694741a9f3f9d8898dcf71870ae6bf,2026-07-19T18:56:54.150597+00:00,
CERT-PKS-000131,MAZDUTIDE CLAIM CONTROL MATRIX,PKS,Knowledge Asset,ACTIVE,Certiaura,,,,02_Peptides/C2/CERT-PKS-000014_Flagship_Claims.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,42e2c14accd1e1cda1b8e7b9b1ab71522bd482e1b496506e7d0cdc53bf4c6cd5,2026-07-19T18:56:54.150597+00:00,
CERT-PKS-000132,MAZDUTIDE COMMERCIAL USE BOUNDARY,PKS,Knowledge Asset,ACTIVE,Certiaura,,,,02_Peptides/C2/CERT-PKS-000014_Flagship_Commercial.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,a214fc88fcace48a522a3b060d4d4d8adb3d405c6e34593b6deeb0d7c64b5b83,2026-07-19T18:56:54.150597+00:00,
CERT-PKS-000015,CERT PKS 000015 FLAGSHIP,PKS,Knowledge Asset,TIER 1 PRIMARY-SOURCE BATCH B COMPLETE WITHIN DEFINED SCOPE / SUPPLIER PRODUCT PASSPORT OPEN / NOT PLATINUM CERTIFIED,Aidan Coleman,,,,02_Peptides/C2/CERT-PKS-000015_Flagship.json,02_Peptides/Catalogue_C2/CERT-PKS-000015_Survodutide_Flagship.json,0.3.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS_CONSOLIDATED_SHARED_UAI,fe6939cd0e6aa9391617d68676bb531a999bc244fee84903d0850f1bd17d30ab,2026-07-19T18:56:54.150597+00:00,
CERT-PKS-000133,CERT-PKS-000015 — Survodutide,PKS,Knowledge Asset, SOURCE FOUNDATION COMPLETE WITHIN DEFINED SCOPE / SUPPLIER PASSPORT OPEN,Certiaura,,,,02_Peptides/C2/CERT-PKS-000015_Flagship.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,1c88bff263bfb118b1b9c41175160b31565920dca90661049cec365af6516324,2026-07-19T18:56:54.150597+00:00,
CERT-PKS-000134,SURVODUTIDE CLAIM CONTROL MATRIX,PKS,Knowledge Asset,ACTIVE,Certiaura,,,,02_Peptides/C2/CERT-PKS-000015_Flagship_Claims.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,b328df2e697e9af29da24fd2c98e8c7d8111d88d0e7b29f5a5716945a4a1019b,2026-07-19T18:56:54.150597+00:00,
CERT-PKS-000135,SURVODUTIDE COMMERCIAL USE BOUNDARY,PKS,Knowledge Asset,ACTIVE,Certiaura,,,,02_Peptides/C2/CERT-PKS-000015_Flagship_Commercial.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,e7e954e159704e34f71e822124d7621c18fbb3ae20ddede9a4a74cdcda82a059,2026-07-19T18:56:54.150597+00:00,
CERT-PKS-000136,LIRAGLUTIDE CLAIM CONTROL MATRIX,PKS,Knowledge Asset,ACTIVE,Certiaura,,,,02_Peptides/C2/CERT-PKS-000016_Claims.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,94a9dc008876adb22dfe6a0be023da50fba601067816a4286eb85286a89e7181,2026-07-19T18:56:54.150597+00:00,
CERT-PKS-000137,LIRAGLUTIDE COMMERCIAL USE BOUNDARY,PKS,Knowledge Asset,ACTIVE,Certiaura,,,,02_Peptides/C2/CERT-PKS-000016_Commercial.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,9954665bc72fb3d0bb374eaa6706b3215e8d9d0ace0eefc816e8793e0e51b25f,2026-07-19T18:56:54.150597+00:00,
CERT-PKS-000016,CERT PKS 000016 FLAGSHIP,PKS,Knowledge Asset,TIER 1 PRIMARY-SOURCE BATCH A COMPLETE WITHIN DEFINED SCOPE / SUPPLIER PRODUCT PASSPORT OPEN / NOT PLATINUM CERTIFIED,Aidan Coleman,,,,02_Peptides/C2/CERT-PKS-000016_Flagship.json,02_Peptides/Catalogue_C2/CERT-PKS-000016_Liraglutide_Flagship.json,0.3.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS_CONSOLIDATED_SHARED_UAI,46bb1ce3c587d23d1fd2f5fa532adf6b1eaad1d5a49871ad5039a83472e42550,2026-07-19T18:56:54.150597+00:00,
CERT-PKS-000138,CERT-PKS-000016 — Liraglutide,PKS,Knowledge Asset, SOURCE FOUNDATION COMPLETE WITHIN DEFINED SCOPE / SUPPLIER PASSPORT OPEN,Certiaura,,,,02_Peptides/C2/CERT-PKS-000016_Flagship.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,4fccf22fa559638b91846a665743bae1abd013e7cfa1670c1cd75563ed20ac47,2026-07-19T18:56:54.150597+00:00,
CERT-PKS-000020,CERT PKS 000020 FLAGSHIP,PKS,Knowledge Asset,TIER 1 PRIMARY-SOURCE BATCH B COMPLETE WITHIN DEFINED SCOPE / SUPPLIER PRODUCT PASSPORT OPEN / NOT PLATINUM CERTIFIED,Aidan Coleman,,,,02_Peptides/C3A/CERT-PKS-000020_Flagship.json,02_Peptides/Catalogue_C3A/CERT-PKS-000020_Somatropin_Flagship.json,0.3.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS_CONSOLIDATED_SHARED_UAI,dbdc7a034a60994c7a5af1d6c2e1cd9f97070248c68baf0dd2094b19ea156861,2026-07-19T18:56:54.150597+00:00,
CERT-PKS-000139,CERT-PKS-000020 — Somatropin,PKS,Knowledge Asset, SOURCE FOUNDATION COMPLETE WITHIN DEFINED SCOPE / SUPPLIER PASSPORT OPEN,Certiaura,,,,02_Peptides/C3A/CERT-PKS-000020_Flagship.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,0245fb055c0647d2b641134d2d37309346a1dace344f9f560a9f6ec65159295d,2026-07-19T18:56:54.150597+00:00,
CERT-PKS-000140,SOMATROPIN CLAIM CONTROL MATRIX,PKS,Knowledge Asset,ACTIVE,Certiaura,,,,02_Peptides/C3A/CERT-PKS-000020_Flagship_Claims.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,19fd79292e223fd7836bdbb7ad53484ebe428b7dfae92c6481ff090f642a1923,2026-07-19T18:56:54.150597+00:00,
CERT-PKS-000141,SOMATROPIN COMMERCIAL USE BOUNDARY,PKS,Knowledge Asset,ACTIVE,Certiaura,,,,02_Peptides/C3A/CERT-PKS-000020_Flagship_Commercial.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,085d690008a711654bcee6593f823f2f72b02eb33f5f791c67816bebd14c0bef,2026-07-19T18:56:54.150597+00:00,
CERT-PKS-000142,SEMAX CLAIM CONTROL MATRIX,PKS,Knowledge Asset,ACTIVE,Certiaura,,,,02_Peptides/C3A/CERT-PKS-000038_Claims.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,7131bfc5efebd3d39e931f7c9b3bb3e33d82771e7f73a9eb740483a3ddf7b06c,2026-07-19T18:56:54.150597+00:00,
CERT-PKS-000143,SEMAX COMMERCIAL USE BOUNDARY,PKS,Knowledge Asset,ACTIVE,Certiaura,,,,02_Peptides/C3A/CERT-PKS-000038_Commercial.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,395a5a67d56c36b246c7151f71a27b970b2d8bb91957045a39e7cf2bc7d755cd,2026-07-19T18:56:54.150597+00:00,
CERT-PKS-000038,CERT PKS 000038 FLAGSHIP,PKS,Knowledge Asset,CATALOGUE REVIEWED / EVIDENCE FOUNDATION CREATED / NOT PLATINUM CERTIFIED,Aidan Coleman,,,,02_Peptides/C3A/CERT-PKS-000038_Flagship.json,,0.1.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,51935040424f6bd2442a1c6c7d4de6c67e51dffca32d016e09f0909923319260,2026-07-19T18:56:54.150597+00:00,
CERT-PKS-000144,CERT-PKS-000038 — Semax,PKS,Knowledge Asset, CATALOGUE REVIEWED / EVIDENCE FOUNDATION CREATED / NOT PLATINUM CERTIFIED,Certiaura,,,,02_Peptides/C3A/CERT-PKS-000038_Flagship.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,3c593f68e0aebfa6f41162a574bdb02793b4be65abb23527c077b4dbd15132df,2026-07-19T18:56:54.150597+00:00,
CERT-PKS-000145,SELANK CLAIM CONTROL MATRIX,PKS,Knowledge Asset,ACTIVE,Certiaura,,,,02_Peptides/C3A/CERT-PKS-000039_Claims.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,5a22be69ee7a007b7005bcdea179934ce2bcfab9bf276407100f213b3a001e34,2026-07-19T18:56:54.150597+00:00,
CERT-PKS-000146,SELANK COMMERCIAL USE BOUNDARY,PKS,Knowledge Asset,ACTIVE,Certiaura,,,,02_Peptides/C3A/CERT-PKS-000039_Commercial.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,5d8acd386e88bb8672e7722c4b2ed665d43b49acf830e1f8af1c1811683fa211,2026-07-19T18:56:54.150597+00:00,
CERT-PKS-000039,CERT PKS 000039 FLAGSHIP,PKS,Knowledge Asset,CATALOGUE REVIEWED / EVIDENCE FOUNDATION CREATED / NOT PLATINUM CERTIFIED,Aidan Coleman,,,,02_Peptides/C3A/CERT-PKS-000039_Flagship.json,,0.1.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,035260a1ce30a1209e1a33b179ae30b44bc2eec69d15ea7ec57978ad404f02c7,2026-07-19T18:56:54.150597+00:00,
CERT-PKS-000147,CERT-PKS-000039 — Selank,PKS,Knowledge Asset, CATALOGUE REVIEWED / EVIDENCE FOUNDATION CREATED / NOT PLATINUM CERTIFIED,Certiaura,,,,02_Peptides/C3A/CERT-PKS-000039_Flagship.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,b6db2ee0e3bafc7065dc0daceb573ab112c0609433bf7cfd23592d6a355319fd,2026-07-19T18:56:54.150597+00:00,
CERT-PKS-000148,DELTA SLEEP-INDUCING PEPTIDE CLAIM CONTROL MATRIX,PKS,Knowledge Asset,ACTIVE,Certiaura,,,,02_Peptides/C3A/CERT-PKS-000040_Claims.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,216e634c5600eb53951d74670a275d33100fb8f15c44673689c47c0cf54d7e5a,2026-07-19T18:56:54.150597+00:00,
CERT-PKS-000149,DELTA SLEEP-INDUCING PEPTIDE COMMERCIAL USE BOUNDARY,PKS,Knowledge Asset,ACTIVE,Certiaura,,,,02_Peptides/C3A/CERT-PKS-000040_Commercial.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,81b504379bebce8a574c52d06bc3e3996dfc2df6592ef290e88db5aaa1e584ba,2026-07-19T18:56:54.150597+00:00,
CERT-PKS-000040,CERT PKS 000040 FLAGSHIP,PKS,Knowledge Asset,CATALOGUE REVIEWED / EVIDENCE FOUNDATION CREATED / NOT PLATINUM CERTIFIED,Aidan Coleman,,,,02_Peptides/C3A/CERT-PKS-000040_Flagship.json,,0.1.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,d00f4aa15fda7569c43e196d2bf147c1e2ffdf24460b218350f93961d4f49ba7,2026-07-19T18:56:54.150597+00:00,
CERT-PKS-000150,CERT-PKS-000040 — Delta Sleep-Inducing Peptide,PKS,Knowledge Asset, CATALOGUE REVIEWED / EVIDENCE FOUNDATION CREATED / NOT PLATINUM CERTIFIED,Certiaura,,,,02_Peptides/C3A/CERT-PKS-000040_Flagship.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,a94180668a8794fb81f02d1daf352737f16f211ce050b68573ebed3f7d85819f,2026-07-19T18:56:54.150597+00:00,
